District,Parish,Sub County
NTUNGAMO,RWAMWIRE,RUHAAMA
NTUNGAMO,RWENGOMA,RUHAAMA
NTUNGAMO,KIHANGA,RUKONI EAST
NTUNGAMO,KIRUNGU,RUKONI EAST
NTUNGAMO,KITOJO,RUKONI EAST
NTUNGAMO,KYAMWASHA,RUKONI EAST
NTUNGAMO,RWOHO,RUKONI EAST
NTUNGAMO,NYAKABARE,RUKONI WEST
NTUNGAMO,RUKONI,RUKONI WEST
NTUNGAMO,KABUNGO,RWEIKINIRO
NTUNGAMO,KAYENJE,RWEIKINIRO
NTUNGAMO,KITASHEKWA,RWEIKINIRO
NTUNGAMO,MURAMBI,RWEIKINIRO
NTUNGAMO,RUSHEBEYA,RWEIKINIRO
NTUNGAMO,KABASHESHE,KAYONZA
NTUNGAMO,KAINA,KAYONZA
NTUNGAMO,KATOOMA,KAYONZA
NTUNGAMO,KIJUBWE,KAYONZA
NTUNGAMO,KYOBWE,KAYONZA
NTUNGAMO,RUHEGA,KAYONZA
NTUNGAMO,KASHENYI,NGOMA
NTUNGAMO,KIYANJA,NGOMA
NTUNGAMO,KIZINGA,NGOMA
NTUNGAMO,MUGYERA,NGOMA
NTUNGAMO,MUKONI,NGOMA
NTUNGAMO,NYAKARIRO,NGOMA
NTUNGAMO,RUHARA,NGOMA
NTUNGAMO,KAGUGU,RUBAARE
NTUNGAMO,MUTOJO,RUBAARE
NTUNGAMO,NYANGA,RUBAARE
NTUNGAMO,NYARWANYA,RUBAARE
NTUNGAMO,OMUNGYENYI,RUBAARE
NTUNGAMO,RUKIIRI,RUBAARE
NTUNGAMO,AKATOJO,RUBAARE TOWN COUNCIL
NTUNGAMO,KAGANGO,RUBAARE TOWN COUNCIL
NTUNGAMO,KYABUKUJU,RUBAARE TOWN COUNCIL
NTUNGAMO,RWEMIRIRO,RUBAARE TOWN COUNCIL
NTUNGAMO,KAGONGI,RUGARAMA
NTUNGAMO,KAKANENA,RUGARAMA
NTUNGAMO,KATUNGAMO,RUGARAMA
NTUNGAMO,KYAFOORA,RUGARAMA
NTUNGAMO,NGOMBA,RUGARAMA
NTUNGAMO,NYAKABUNGO,RUGARAMA
NTUNGAMO,KARANGARO,WESTERN DIVISION
NTUNGAMO,KINYASANO,WESTERN DIVISION
NTUNGAMO,KITIMBA,WESTERN DIVISION
NTUNGAMO,NORTHERN A,WESTERN DIVISION
NTUNGAMO,NYAKARAMA NORTH,RUGARAMA
NTUNGAMO,NYAKARAMA SOUTH,RUGARAMA
NTUNGAMO,NYAKASHOGA,RUGARAMA
NTUNGAMO,RUGARAMA,RUGARAMA
NTUNGAMO,AGIP,EASTERN DIVISION
NTUNGAMO,AKISIM,EASTERN DIVISION
NTUNGAMO,CENTRAL,EASTERN DIVISION
NTUNGAMO,KENGERE,EASTERN DIVISION
NTUNGAMO,MORUAPESUR,EASTERN DIVISION
NTUNGAMO,NAKATUNYA,WESTERN DIVISION
NTUNGAMO,ODERAI  MAJENGO,WESTERN DIVISION
NTUNGAMO,PAMBA,WESTERN DIVISION
NTUNGAMO,SENIOR QUARTERS,WESTERN DIVISION
NTUNGAMO,AMAGORO A,EASTERN DIVISION
NTUNGAMO,AMAGORO B,EASTERN DIVISION
NTUNGAMO,KASOLI,EASTERN DIVISION
NTUNGAMO,NYANGOLE,EASTERN DIVISION
NTUNGAMO,AGURURU A,WESTERN DIVISION
NTUNGAMO,AGURURU B,WESTERN DIVISION
NTUNGAMO,BISON MAGURIA,WESTERN DIVISION
NTUNGAMO,CENTRAL,WESTERN DIVISION
NWOYA,ALERO KAL,ALERO
NWOYA,BWOBONAM,ALERO
NWOYA,PAIBWOR,ALERO
NWOYA,PANGUR,ALERO
NWOYA,PANOKRACH,ALERO
NWOYA,PANYABONO,ALERO
NWOYA,PABALI,ANAKA PAYIRA
NWOYA,PANGORA,ANAKA PAYIRA
NWOYA,TODORA,ANAKA PAYIRA
NWOYA,YWAYA,ANAKA PAYIRA
NWOYA,AKAGO,ANAKA TOWN COUNCIL
NWOYA,CEKE,ANAKA TOWN COUNCIL
NWOYA,LABYEI,ANAKA TOWN COUNCIL
NWOYA,OGOM,ANAKA TOWN COUNCIL
NWOYA,AGONGA,KOCH-GOMA
NWOYA,AMAR,KOCH-GOMA
NWOYA,COOROM,KOCH-GOMA
NWOYA,GOMA KAL,KOCH-GOMA
NWOYA,LII,KOCH-GOMA
NWOYA,ORUM,KOCH-GOMA
NWOYA,LATORO,PURONGO
NWOYA,PABIT,PURONGO
NWOYA,PAROMO,PURONGO
NWOYA,PATIRA,PURONGO
NWOYA,PAWATOMERO,PURONGO
OMORO,PAIDONGO,BOBI
OMORO,PAIDWE,BOBI
OMORO,PALENGA,BOBI
OMORO,PALWO,BOBI
OMORO,PATEK,BOBI
OMORO,ACOYO,KORO
OMORO,IBAKARA,KORO
OMORO,LABWOC,KORO
OMORO,LAPAINAT EAST,KORO
OMORO,LAPAINAT WEST,KORO
OMORO,PAGEYA,KORO
OMORO,LANENOBER,LAKWANA
OMORO,LUJORONGOLE,LAKWANA
OMORO,PARAK,LAKWANA
OMORO,IDOBO,LALOGI
OMORO,JAKA,LALOGI
OMORO,LUKWIR,LALOGI
OMORO,BINYA,ODEK
OMORO,LAMOLA,ODEK
OMORO,LUKWOR,ODEK
OMORO,PALARO,ODEK
OMORO,GEM,OMORO TOWN COUNCIL
OMORO,PARWECH,OMORO TOWN COUNCIL
OMORO,TE-GOT,OMORO TOWN COUNCIL
OMORO,ABWOCH,ONGAKO
OMORO,ALOKOLUM,ONGAKO
OMORO,KAL,ONGAKO
OMORO,ONYONA,ONGAKO
OMORO,PATUDA,ONGAKO
OTUKE,ADYERAKONYA,ADWARI
OTUKE,OKEE,ADWARI
OTUKE,OKERE,ADWARI
OTUKE,OLAROKWON,ADWARI
OTUKE,AGWENG,ALANGO
OTUKE,ALANGO,ALANGO
OTUKE,AMINTENYO,ALANGO
OTUKE,OMITO,ALANGO
OTUKE,ANYALIMA,OGOR
OTUKE,ATANGWATA,OGOR
OTUKE,OLURO,OGOR
OTUKE,OMWONYLEE,OGOR
OTUKE,ACANPII,OGWETTE
OTUKE,AJUR,OGWETTE
OTUKE,ALIR,OGWETTE
OTUKE,AMUNGA,OGWETTE
OTUKE,ATIRA,OGWETTE
OTUKE,OGWETTE,OGWETTE
OTUKE,ABONGOWER,OKWANG
OTUKE,AMOYAI,OKWANG
OTUKE,ARWOTNGO,OKWANG
OTUKE,BARJOBI,OKWANG
OTUKE,BAROCOK,OKWANG
OTUKE,OGORO,OKWANG
OTUKE,OLWORNGU,OKWANG
OTUKE,OPEJAL,OKWANG
OTUKE,ALULA,OLILIM
OTUKE,ANEPKIDE,OLILIM
OTUKE,ANGETTA,OLILIM
OTUKE,GOTOJWANG,OLILIM
OTUKE,OLILIM,OLILIM
OTUKE,ABONGORWOT,ORUM
OTUKE,ALANGI,ORUM
OTUKE,ANEPMOROTO,ORUM
OTUKE,ATING,ORUM
OTUKE,ALAI,OTUKE TOWN COUNCIL
OTUKE,BARODUGU,OTUKE TOWN COUNCIL
OTUKE,OGET,OTUKE TOWN COUNCIL
OTUKE,OLEC,OTUKE TOWN COUNCIL
OYAM,ADYEGI,ABER
OYAM,AKAKA,ABER
OYAM,ATURA,ABER
OYAM,WIRAO,ABER
OYAM,AJERIJERI,ABOK
OYAM,ARIBA,ABOK
OYAM,BAR,ABOK
OYAM,BAR-RIO,ABOK
OYAM,ITUBARA,ABOK
OYAM,ABANYA,ACABA
OYAM,ANYEKE,ACABA
OYAM,ATEKOBER,ACABA
OYAM,DOGAPIO,ACABA
OYAM,OBANGANGEO,ACABA
OYAM,OGWANGAPUR,ACABA
OYAM,ABELA,ALEKA
OYAM,AGWAR,ALEKA
OYAM,AJUL,ALEKA
OYAM,ALEKA,ALEKA
OYAM,ALIBI,ALEKA
OYAM,ALONI,ICEME
OYAM,AUNGU,ICEME
OYAM,AWIO,ICEME
OYAM,OMOLO,ICEME
OYAM,ORUPU,ICEME
OYAM,JUMA,KAMDINI
OYAM,KAMDINI,KAMDINI
OYAM,KAMDINI  TOWN BOARD,KAMDINI
OYAM,OCINI,KAMDINI
OYAM,PUKICA,KAMDINI
OYAM,ZAMBIA,KAMDINI
OYAM,ACANPII,LORO
OYAM,ADIGO,LORO
OYAM,ADYEDA,LORO
OYAM,AGULURUDE,LORO
OYAM,ALIDI,LORO
OYAM,ALUTKOT,LORO
OYAM,OPELERE,LORO
OYAM,ACENO,MINAKULU
OYAM,ADEL,MINAKULU
OYAM,ATEGO,MINAKULU
OYAM,ATEK,MINAKULU
OYAM,KULUABURA,MINAKULU
OYAM,OPUK,MINAKULU
OYAM,ACIMI,MYENE
OYAM,AMWA,MYENE
OYAM,MYENE,MYENE
OYAM,OYORO,MYENE
OYAM,ZUMA,MYENE
PADER,GEM-CENTRAL,ACHOLIBUR
PADER,GEM-ONYOT,ACHOLIBUR
PADER,OGAGO,ACHOLIBUR
PADER,WIIGWENG,ACHOLIBUR
PADER,BURLOBO,ANGAGURA
PADER,KALAWINYA,ANGAGURA
PADER,PUCOTA,ANGAGURA
PADER,PUNGOLE,ANGAGURA
PADER,GOJANI,ATANGA
PADER,KAL,ATANGA
PADER,LAWIYEADUL,ATANGA
PADER,NGOTO,ATANGA
PADER,OPATTE,ATANGA
PADER,ANGOLE,AWERE
PADER,BOLO,AWERE
PADER,LAGILE,AWERE
PADER,RACKOKO,AWERE
PADER,LAPYEM,LAGUTI
PADER,PAIBWOR,LAGUTI
PADER,PAKEYO,LAGUTI
PADER,ATOO,LAPUL
PADER,KOYO,LAPUL
PADER,LUKACI,LAPUL
PADER,OGOLE,LAPUL
PADER,AWEE,LATANYA
PADER,DURE,LATANYA
PADER,GOLO,LATANYA
PADER,LATIGI,LATANYA
PADER,NGEKIDI,LATANYA
PADER,KALANGORE,OGOM
PADER,OGOM,OGOM
PADER,OTONG,OGOM
PADER,PUKOR,OGOM
PADER,KILAK,PADER
PADER,OGWIL,PADER
PADER,ONGANY,PADER
PADER,TYER,PADER
PALLISA,BUTEBO,BUTEBO
PALLISA,KABELAI,BUTEBO
PALLISA,KANYUM,BUTEBO
PALLISA,KASYEBAI,BUTEBO
PALLISA,KABWANGASI,KABWANGASI
PALLISA,KACHURU,KABWANGASI
PALLISA,MAIZIMASA,KABWANGASI
PALLISA,NASENYI,KABWANGASI
PALLISA,PUTTI,KABWANGASI
PALLISA,KADOKOLENE,KAKORO
PALLISA,KAITISYA,KAKORO
PALLISA,KAKORO,KAKORO
PALLISA,KAKORO TOWN BOARD,KAKORO
PALLISA,KASAJJA,KAKORO
PALLISA,TEKWANA,KAKORO
PALLISA,KANGINIMA,KANGINIMA
PALLISA,KASUPETE,KANGINIMA
PALLISA,KITOI KAWONONI,KANGINIMA
PALLISA,NALIDI,KANGINIMA
PALLISA,AGURUR,KIBALE
PALLISA,KIBALE,KIBALE
PALLISA,OMUKULAI,KIBALE
PALLISA,OPOGONO,KIBALE
PALLISA,KADESOK,OPWATETA
PALLISA,KAPUWAI,OPWATETA
PALLISA,OKARACHA,OPWATETA
PALLISA,OPWATETA,OPWATETA
PALLISA,KACHABALI,PETETE
PALLISA,KACHOCHA,PETETE
PALLISA,KAPUNYASI,PETETE
PALLISA,PETETE,PETETE
PALLISA,SIDANYI,PETETE
PALLISA,AGULE,AGULE
PALLISA,MORUKOKUME,AGULE
PALLISA,ODUSAI,AGULE
PALLISA,OKUNGURO,AGULE
PALLISA,AKISIM,AKISIM
PALLISA,KOBWIN,AKISIM
PALLISA,OKISIRAN,AKISIM
PALLISA,OPADOI,AKISIM
PALLISA,ADAL,APOPONG
PALLISA,APOPONG,APOPONG
PALLISA,KAPALA,APOPONG
PALLISA,KATUKEI,APOPONG
PALLISA,KAUKURA,APOPONG
PALLISA,OBWANAI,APOPONG
PALLISA,ADODOI,CHELEKURA
PALLISA,AKWAMOR,CHELEKURA
PALLISA,CHELEKURA,CHELEKURA
PALLISA,KALEMENE,CHELEKURA
PALLISA,AJEPET,GOGONYO
PALLISA,ANGODI,GOGONYO
PALLISA,GOGONYO,GOGONYO
PALLISA,KACHANGO,GOGONYO
PALLISA,KAMEKE,KAMEKE
PALLISA,NYAKOI,KAMEKE
PALLISA,OBOLISO,KAMEKE
PALLISA,OMUROKA,KAMEKE
PALLISA,BOLISO  II,KAMUGE
PALLISA,KAGOLI,KAMUGE
PALLISA,KALAPATA,KAMUGE
PALLISA,KAMUGE,KAMUGE
PALLISA,KAINJA,KASODO
PALLISA,KASODO,KASODO
PALLISA,NABITENDE,KASODO
PALLISA,NAGONDI,KASODO
PALLISA,NAJENITI,KASODO
PALLISA,APAPA,OLOK
PALLISA,NGALWE,OLOK
PALLISA,ODWARAT,OLOK
PALLISA,OLOK,OLOK
PALLISA,AKADOT,PALLISA
PALLISA,KABOLOI,PALLISA
PALLISA,KAGOLI,PALLISA
PALLISA,EAST,PALLISA TOWN COUNCIL
PALLISA,HOSPITAL,PALLISA TOWN COUNCIL
PALLISA,KAGWESE,PALLISA TOWN COUNCIL
PALLISA,KAUCHO,PALLISA TOWN COUNCIL
PALLISA,WEST,PALLISA TOWN COUNCIL
PALLISA,BOLISO,PUTI-PUTI
PALLISA,BOLISO I,PUTI-PUTI
PALLISA,LIMOTO,PUTI-PUTI
PALLISA,MPONGI,PUTI-PUTI
PALLISA,PUTI-PUTI,PUTI-PUTI
RAKAI,KAKINZI,DDWANIRO
RAKAI,KALOKOLA,DDWANIRO
RAKAI,KATALAMA,DDWANIRO
RAKAI,LWANKONGE,DDWANIRO
RAKAI,KABANO,KASASA
RAKAI,KIJONJO,KASASA
RAKAI,KIMUKUNDA,KASASA
RAKAI,KISUULA,KASASA
RAKAI,MITYEBIRI,KASASA
RAKAI,BBAALE,KIBANDA
RAKAI,KAKINGA,KIBANDA
RAKAI,KYABIWA,KIBANDA
RAKAI,KYALUGABA,KIBANDA
RAKAI,MAGABI,KIBANDA
RAKAI,GWANDA,KYEBE
RAKAI,KANABULEMU,KYEBE
RAKAI,KASENSERO,KYEBE
RAKAI,MINZIIRO,KYEBE
RAKAI,NANGOMA,KYEBE
RAKAI,BISANJE,KABIRA
RAKAI,BWAMIJJA,KABIRA
RAKAI,KYANIKA,KABIRA
RAKAI,NDOLO,KABIRA
RAKAI,NJALA,KABIRA
RAKAI,KAKOMA,KALISIZO
RAKAI,KIKUNGWE,KALISIZO
RAKAI,KYANGO,KALISIZO
RAKAI,MATALE,KALISIZO
RAKAI,MITI,KALISIZO
RAKAI,BULINDA,KALISIZO TOWN COUNCIL
RAKAI,KALAGALA,KALISIZO TOWN COUNCIL
RAKAI,KALISIZO CENTRAL,KALISIZO TOWN COUNCIL
RAKAI,NINZI,KALISIZO TOWN COUNCIL
RAKAI,BUZIRANDUULU,KASAALI
RAKAI,GAYAZA,KASAALI
RAKAI,KIGENYA,KASAALI
RAKAI,KYAKONDA,KASAALI
RAKAI,NKENGE,KASAALI
RAKAI,BUYIISA,KIRUMBA
RAKAI,BYERIMA,KIRUMBA
RAKAI,KABUWOKO,KIRUMBA
RAKAI,KIZIBIRA,KIRUMBA
RAKAI,KYENGEZA,KIRUMBA
RAKAI,LWAMBA,KIRUMBA
RAKAI,CENTRAL,KYOTERA TOWN COUNCIL
RAKAI,INDUSTRIAL AREA,KYOTERA TOWN COUNCIL
RAKAI,MITUKULA,KYOTERA TOWN COUNCIL
RAKAI,KAYANJA,LWANKONI
RAKAI,KIBUTAMO,LWANKONI
RAKAI,KISUNKU,LWANKONI
RAKAI,LWANKONI,LWANKONI
RAKAI,NABYAJWE,LWANKONI
RAKAI,BETHELEHEM,NABIGASA
RAKAI,KIJEJJA,NABIGASA
RAKAI,KYASSIMBI,NABIGASA
RAKAI,NABIGASA,NABIGASA
RAKAI,NAKATOOGO,NABIGASA
RAKAI,BUHARAMBO,KABIRA
RAKAI,NYABUBAARE,KABIRA
RAKAI,NYAKATEETE,KABIRA
RAKAI,RUREHE NORTH,KABIRA
RAKAI,BIGADA,KAKUUTO
RAKAI,KAKUUTO,KAKUUTO
RAKAI,KATOVU,KAKUUTO
RAKAI,KYEBISAGAZI,KAKUUTO
RAKAI,MAYANJA,KAKUUTO
RAKAI,MUTUKULA,KAKUUTO
RAKAI,SANGO BAY,KAKUUTO
RAKAI,KABALA,KIFAMBA
RAKAI,KAWUNGULI,KIFAMBA
RAKAI,KIFAMBA,KIFAMBA
RAKAI,KISAASA,KIFAMBA
RAKAI,BYAKABANDA,BYAKABANDA
RAKAI,KAMUKALO,BYAKABANDA
RAKAI,KITAASA,BYAKABANDA
RAKAI,BUYAMBA,DDWANIRO
RAKAI,DDWANIRO,DDWANIRO
RAKAI,KALEERE-MALEMBA,DDWANIRO
RAKAI,KAYONZA,DDWANIRO
RAKAI,LWAKALOOLO,DDWANIRO
RAKAI,KAJJU,KACHEERA
RAKAI,KAKIRI,KACHEERA
RAKAI,KATATENGA,KACHEERA
RAKAI,KAYONZA,KACHEERA
RAKAI,LWANGA,KACHEERA
RAKAI,LYAKISANA,KACHEERA
RAKAI,KAGAMBA,KAGAMBA
RAKAI,KASANKALA,KAGAMBA
RAKAI,KIMULI,KAGAMBA
RAKAI,KIRANGIRA,KAGAMBA
RAKAI,LWABAKOBA,KAGAMBA
RAKAI,LUKERERE,KIZIBA
RAKAI,MWERUKA,KIZIBA
RAKAI,NDAGGA,KIZIBA
RAKAI,RWENSINGA,KIZIBA
RAKAI,DYANGO,KYALULANGIRA
RAKAI,KALUNGI,KYALULANGIRA
RAKAI,KASULA,KYALULANGIRA
RAKAI,KIZINGA,KYALULANGIRA
RAKAI,LWAMBAJJO,KYALULANGIRA
RAKAI,BUGONA,LWAMAGGWA
RAKAI,KABUSOTA,LWAMAGGWA
RAKAI,KAKUNDI,LWAMAGGWA
RAKAI,KIBUUKA,LWAMAGGWA
RAKAI,KIWEEKA,LWAMAGGWA
RAKAI,KYABIGONDO,LWAMAGGWA
RAKAI,BITABAGO,LWANDA
RAKAI,BUTITI,LWANDA
RAKAI,KANONI,LWANDA
RAKAI,KASENSERO,LWANDA
RAKAI,KIYOVU,LWANDA
RAKAI,KATUNTU,RAKAI TOWN COUNCIL
RAKAI,KIBONA,RAKAI TOWN COUNCIL
RUBANDA,KAMUSHOKO,BUBAARE
RUBANDA,KASHAKA,BUBAARE
RUBANDA,KATOJO,BUBAARE
RUBANDA,MUGARUTSYA,BUBAARE
RUBANDA,RUGARAMA,BUBAARE
RUBANDA,RWENSHANKU,BUBAARE
RUBANDA,BUBAARE,BUBAARE
RUBANDA,BUSHURA,BUBAARE
RUBANDA,IHANGA,BUBAARE
RUBANDA,KAGARAMA,BUBAARE
RUBANDA,KASHENYI,BUBAARE
RUBANDA,KIBUZIGYE,BUBAARE
RUBANDA,KITOJO,BUBAARE
RUBANDA,MUYANJA,BUBAARE
RUBANDA,NYAMIYAGA,BUBAARE
RUBANDA,KACEREERE,BUFUNDI
RUBANDA,KAGUNGA,BUFUNDI
RUBANDA,KASHASHA,BUFUNDI
RUBANDA,KISHANJE,BUFUNDI
RUBANDA,MUGYERA,BUFUNDI
RUBANDA,IGOMANDA,HAMURWA
RUBANDA,KAKORE,HAMURWA
RUBANDA,MPUNGU,HAMURWA
RUBANDA,RUHONWA,HAMURWA
RUBANDA,SHEBEYA,HAMURWA
RUBANDA,HAMURWA,HAMURWA TOWN COUNCIL
RUBANDA,KANYABITARA,HAMURWA TOWN COUNCIL
RUBANDA,KARUKARA,HAMURWA TOWN COUNCIL
RUBANDA,NANGARO,HAMURWA TOWN COUNCIL
RUBANDA,KASHAASHA,IKUMBA
RUBANDA,MUSHANJE,IKUMBA
RUBANDA,NYAMABALE,IKUMBA
RUBANDA,BUTARE,MUKO
RUBANDA,IKAMIRO,MUKO
RUBANDA,KAARA,MUKO
RUBANDA,KABERE,MUKO
RUBANDA,KARANGYERE,MUKO
RUBANDA,KYENYI,MUKO
RUBANDA,BIGUNGIRO,NYAMWERU
RUBANDA,BWAYU,NYAMWERU
RUBANDA,KACENAGA,NYAMWERU
RUBANDA,KYOKYEZO,NYAMWERU
RUBANDA,NANGARA,NYAMWERU
RUBANDA,NYAMWERU,NYAMWERU
RUBANDA,NYAKABUNGO,RUBANDA TOWN COUNCIL
RUBANDA,NYARUHANGA,RUBANDA TOWN COUNCIL
RUBANDA,NYARURAMBI,RUBANDA TOWN COUNCIL
RUBANDA,BUHUMURIRO,RUHIJA
RUBANDA,KASHEKYERA,RUHIJA
RUBANDA,KITOJO,RUHIJA
RUBANDA,KIYEBE,RUHIJA
RUBANDA,NTUNGAMO,RUHIJA
RUBIRIZI,KASHAKA,KATUNGURU
RUBIRIZI,KATUNGURU,KATUNGURU
RUBIRIZI,KAZINGA,KATUNGURU
RUBIRIZI,KISENYI,KATUNGURU
RUBIRIZI,KATAARA,KICHWAMBA
RUBIRIZI,KICHWAMBA,KICHWAMBA
RUBIRIZI,KYAMBURA,KICHWAMBA
RUBIRIZI,NYAKASOZI,KICHWAMBA
RUBIRIZI,RUMURI,KICHWAMBA
RUBIRIZI,BUGAYA,MAGAMBO
RUBIRIZI,BUTOHA,MAGAMBO
RUBIRIZI,MAGAMBO,MAGAMBO
RUBIRIZI,RUBIRIZI,MAGAMBO
RUBIRIZI,RUGAZI,MAGAMBO
RUBIRIZI,BURURUMA,RUTOTO
RUBIRIZI,KASHENYI,RUTOTO
RUBIRIZI,NDAGARO,RUTOTO
RUBIRIZI,NYABUBARE,RUTOTO
RUBIRIZI,RWEMITAGU,RUTOTO
RUBIRIZI,BUZENGA,RYERU
RUBIRIZI,MUBANDA,RYERU
RUBIRIZI,MUGOGO,RYERU
RUBIRIZI,MUSHUMBA,RYERU
RUBIRIZI,NDANGARA,RYERU
RUBIRIZI,NDEKYE,RYERU
RUBIRIZI,NYAKIYANJA,RYERU
RUBIRIZI,KATANDA,KATANDA
RUBIRIZI,KYANKARANGA,KATANDA
RUBIRIZI,MUGYERA,KATANDA
RUBIRIZI,MUNYONYI,KATANDA
RUBIRIZI,NYANDONGO,KATANDA
RUBIRIZI,RYAMATUMBA,KATANDA
RUBIRIZI,KATERERA,KATERERA
RUBIRIZI,MWONGYERA,KATERERA
RUBIRIZI,NYAMABARE,KATERERA
RUBIRIZI,NYAMIRIMA,KATERERA
RUBIRIZI,KACU,KATERERA TOWN COUNCIL
RUBIRIZI,KATERERA,KATERERA TOWN COUNCIL
RUBIRIZI,MUYENGA,KATERERA TOWN COUNCIL
RUBIRIZI,NYAKAGYEZI,KATERERA TOWN COUNCIL
RUBIRIZI,KIKUMBO,KIRUGU
RUBIRIZI,KIRUGU,KIRUGU
RUBIRIZI,KYENZAZA,KIRUGU
RUBIRIZI,MIRARIKYE,KIRUGU
RUBIRIZI,KAKAARI,KYABAKARA
RUBIRIZI,KYABAKARA,KYABAKARA
RUBIRIZI,NGORO,KYABAKARA
RUBIRIZI,NYABUBARE,KYABAKARA
RUBIRIZI,RUGARAMA,KYABAKARA
RUKUNGIRI,BWOLE,WESTERN DIVISION
RUKUNGIRI,NDIFAKULYA,WESTERN DIVISION
RUKUNGIRI,NORTH A,WESTERN DIVISION
RUKUNGIRI,NORTH B,WESTERN DIVISION
RUKUNGIRI,SOUTH WEST,WESTERN DIVISION
RUKUNGIRI,KARUBANDA,SOUTHERN DIVISION
RUKUNGIRI,KIRIGIME,SOUTHERN DIVISION
RUKUNGIRI,MWANJARI,SOUTHERN DIVISION
RUKUNGIRI,RUSHAKI,SOUTHERN DIVISION
RUKUNGIRI,BAZAAR,SOUTHERN DIVISION
RUKUNGIRI,KASUSU,SOUTHERN DIVISION
RUKUNGIRI,KIJANJU,SOUTHERN DIVISION
RUKUNGIRI,KAGOTE,WESTERN DIVISION
RUKUNGIRI,KIBIMBA,WESTERN DIVISION
RUKUNGIRI,NYABUKARA,WESTERN DIVISION
RUKUNGIRI,RWENGOMA,WESTERN DIVISION
RUKUNGIRI,BUSOTA,SOUTHERN DIVISION
RUKUNGIRI,KAMULI  NAMWENDWA,SOUTHERN DIVISION
RUKUNGIRI,MANDWA,SOUTHERN DIVISION
RUKUNGIRI,MULAMBA,SOUTHERN DIVISION
RUKUNGIRI,NANKULYAKU,SOUTHERN DIVISION
RUKUNGIRI,BASAR,WESTERN DIVISION
RUKUNGIRI,KABAT,WESTERN DIVISION
RUKUNGIRI,KAPENGURIA,WESTERN DIVISION
RUKUNGIRI,KAPKWINGI,WESTERN DIVISION
RUKUNGIRI,KAPLELKO,WESTERN DIVISION
RUKUNGIRI,KAPNYIKEW,WESTERN DIVISION
RUKUNGIRI,KAPTERET,WESTERN DIVISION
RUKUNGIRI,KAPTUL,WESTERN DIVISION
RUKUNGIRI,KULULU,WESTERN DIVISION
RUKUNGIRI,APA,SOUTHERN DIVISION
RUKUNGIRI,MENGO,SOUTHERN DIVISION
RUKUNGIRI,NYANGILIA,SOUTHERN DIVISION
RUKUNGIRI,GODIA,WESTERN DIVISION
RUKUNGIRI,ABUBUR,SOUTHERN DIVISION
RUKUNGIRI,APUTON,SOUTHERN DIVISION
RUKUNGIRI,ATERAI,SOUTHERN DIVISION
RUKUNGIRI,BOMA,SOUTHERN DIVISION
RUKUNGIRI,KANYUM,SOUTHERN DIVISION
RUKUNGIRI,KELIM,SOUTHERN DIVISION
RUKUNGIRI,OLUNGIA,SOUTHERN DIVISION
RUKUNGIRI,TANK,SOUTHERN DIVISION
RUKUNGIRI,BUSAALE,SOUTHERN DIVISION
RUKUNGIRI,GAYAZA,SOUTHERN DIVISION
RUKUNGIRI,KATTABALANGA,SOUTHERN DIVISION
RUKUNGIRI,KIRUNGI,SOUTHERN DIVISION
RUKUNGIRI,KISEKENDE,SOUTHERN DIVISION
RUKUNGIRI,LWABAGABO,SOUTHERN DIVISION
RUKUNGIRI,BIWANGA,WESTERN DIVISION
RUKUNGIRI,KASENYI CALTEX,WESTERN DIVISION
RUKUNGIRI,KATOGO,WESTERN DIVISION
RUKUNGIRI,KATOMA,WESTERN DIVISION
RUKUNGIRI,KAYINJA,WESTERN DIVISION
RUKUNGIRI,MIJUNWA,WESTERN DIVISION
RUKUNGIRI,NABIKAKALA,WESTERN DIVISION
RUKUNGIRI,NAKAYIMA,WESTERN DIVISION
RUKUNGIRI,KAHUNGA,WESTERN DIVISION
RUKUNGIRI,MUKO,WESTERN DIVISION
RUKUNGIRI,BUGANGARI,BUGANGARI
RUKUNGIRI,BURAMA,BUGANGARI
RUKUNGIRI,KAKINDO,BUGANGARI
RUKUNGIRI,KASHAYO,BUGANGARI
RUKUNGIRI,KAZINDIRO,BUGANGARI
RUKUNGIRI,KYABUREERE,BUGANGARI
RUKUNGIRI,NYABITEETE,BUGANGARI
RUKUNGIRI,BUHUNGA,BUHUNGA
RUKUNGIRI,BWANDA,BUHUNGA
RUKUNGIRI,KABINGO,BUHUNGA
RUKUNGIRI,KIBIRIZI,BUHUNGA
RUKUNGIRI,KIHANGA,BUHUNGA
RUKUNGIRI,KYARUYENJE,BUHUNGA
RUKUNGIRI,BIKURUNGU,BWAMBARA
RUKUNGIRI,BWAMBARA,BWAMBARA
RUKUNGIRI,KIKARARA,BWAMBARA
RUKUNGIRI,KIKONGI,BWAMBARA
RUKUNGIRI,NYABUBALE,BWAMBARA
RUKUNGIRI,RWENSHAMA,BWAMBARA
RUKUNGIRI,KABWOMA,NYAKAGYEME
RUKUNGIRI,KAHOKO,NYAKAGYEME
RUKUNGIRI,KIGAAGA,NYAKAGYEME
RUKUNGIRI,KITIMBA,NYAKAGYEME
RUKUNGIRI,MASYA,NYAKAGYEME
RUKUNGIRI,NYAKINENGO,NYAKAGYEME
RUKUNGIRI,RUSHASHA,NYAKAGYEME
RUKUNGIRI,RWERERE,NYAKAGYEME
RUKUNGIRI,BUROMBE,RUHINDA
